"","chisq","df","pval","call","method","model1","model2","PLR1","PLR2"
"firth_anova_env_surv",58.6053235128784,4,5.6950000271172e-12,anova.logistf(object = glm_firth2_surv, fit2 = glm_firth4_surv, method = "PLR"),PLR,c("~", "survival", "env + line"),c("~", "survival", "line"),100.03121365538,41.4258901425014
"firth_anova_line_surv",44.2032258577667,29,0.0351049326005067,anova.logistf(object = glm_firth2_surv, fit2 = glm_firth3_surv, method = "PLR"),PLR,c("~", "survival", "env + line"),c("~", "survival", "env"),100.03121365538,55.8279877976131
"firth_anova_int_surv",116.590928889638,116,0.467124951957885,anova.logistf(object = glm_firth_surv, fit2 = glm_firth2_surv, method = "PLR"),PLR,c("~", "survival", "env * line"),c("~", "survival", "env + line"),216.622142545018,100.03121365538
"firth_anova_env_flo",29.1245971471895,2,4.73886226037834e-07,anova.logistf(object = glm7_firth2_flo, fit2 = glm7_firth4_flo, method = "PLR"),PLR,c("~", "flo_succ", "env + line"),c("~", "flo_succ", "line"),78.4899887962878,49.3653916490983
"firth_anova_line_flo",44.5017986948075,27,0.018340462977783,anova.logistf(object = glm7_firth2_flo, fit2 = glm7_firth3_flo, method = "PLR"),PLR,c("~", "flo_succ", "env + line"),c("~", "flo_succ", "env"),78.4899887962878,33.9881901014803
"firth_anova_int_flo",1.28241453232297,54,1,anova.logistf(object = glm7_firth_flo, fit2 = glm7_firth2_flo, method = "PLR"),PLR,c("~", "flo_succ", "env * line"),c("~", "flo_succ", "env + line"),79.7724033286108,78.4899887962878
"firth_anova_env_fru",31.1449402130326,2,1.72568753953328e-07,anova.logistf(object = glm8_firth2_fru, fit2 = glm8_firth4_fru, method = "PLR"),PLR,c("~", "fru_succ", "env + line"),c("~", "fru_succ", "line"),73.1970241908573,42.0520839778247
"firth_anova_line_fru",39.2528359613497,27,0.0600816081136697,anova.logistf(object = glm8_firth2_fru, fit2 = glm8_firth3_fru, method = "PLR"),PLR,c("~", "fru_succ", "env + line"),c("~", "fru_succ", "env"),73.1970241908573,33.9441882295077
"firth_anova_int_fru",15.2305099814745,54,0.999999960453001,anova.logistf(object = glm8_firth_fru, fit2 = glm8_firth2_fru, method = "PLR"),PLR,c("~", "fru_succ", "env * line"),c("~", "fru_succ", "env + line"),88.4275341723318,73.1970241908573
